gene,gene_ens,log2FC,pvalue,padj,mean_group,mean_ref,pct_group,pct_ref
PLEC,ENSG00000178209,1.0562,2.859324395225522e-07,1.6702451373185643e-06,0.3262,0.1568,0.188,0.108
LPCAT1,ENSG00000153395,0.1428,2.856271287709783e-07,1.6702451373185643e-06,1.8066,1.6363,0.878,0.796
TMEM125,ENSG00000179178,0.1493,2.8650799729608193e-07,1.6713607466426472e-06,1.1242,1.0137,0.607,0.576
FOSL2,ENSG00000075426,0.786,3.051834771460028e-07,1.7779187555985631e-06,0.4023,0.2333,0.229,0.154
ST14,ENSG00000149418,0.7877,3.1225058516949173e-07,1.8166546762337498e-06,0.3942,0.2283,0.232,0.158
NPR1,ENSG00000169418,-0.9676,3.130929013476783e-07,1.819119985637714e-06,0.1308,0.256,0.081,0.171
MMAB,ENSG00000139428,-0.3332,3.159939958948769e-07,1.8310798748788466e-06,0.5961,0.751,0.341,0.458
ANXA1,ENSG00000135046,0.1778,3.1589011657683553e-07,1.8310798748788466e-06,1.3006,1.1498,0.672,0.603
NPDC1,ENSG00000107281,2.0219,3.1827773882395047e-07,1.8418575937801448e-06,0.1991,0.0489,0.121,0.034
PLEKHB2,ENSG00000115762,0.5146,3.209789900807441e-07,1.855019535759194e-06,0.5437,0.3806,0.311,0.256
MYADM,ENSG00000179820,0.8556,3.344755351531626e-07,1.9304524246688504e-06,0.3785,0.2091,0.215,0.138
ARHGEF2,ENSG00000116584,0.568,3.39630232352937e-07,1.957603434755788e-06,0.4954,0.3341,0.284,0.215
ERBB4,ENSG00000178568,-1.1375,3.4817124691816735e-07,2.0041751511342454e-06,0.1539,0.3388,0.089,0.175
NCL,ENSG00000115053,-0.2054,3.510512695527535e-07,2.018080446397178e-06,1.061,1.2234,0.576,0.662
UBA1,ENSG00000130985,0.522,3.5825174785484313e-07,2.0567530993093108e-06,0.5394,0.3756,0.31,0.252
SBDS,ENSG00000126524,-0.2959,3.7194612499623236e-07,2.1325565425245724e-06,0.7467,0.9167,0.42,0.539
RAB4B,ENSG00000167578,-1.6156,4.1194791539946533e-07,2.358795310047531e-06,0.0559,0.1715,0.033,0.121
ADIRF,ENSG00000148671,-0.2378,4.1455676064680693e-07,2.3706101075934513e-06,0.8912,1.0509,0.479,0.559
CDC37,ENSG00000105401,0.2623,4.4542796441463566e-07,2.5437975471038193e-06,0.797,0.6645,0.45,0.413
TCIRG1,ENSG00000110719,0.9469,4.5761029272003177e-07,2.6099400684530947e-06,0.3384,0.1755,0.198,0.12
LARP1,ENSG00000155506,-0.5331,4.886704405723464e-07,2.7797928465018553e-06,0.2788,0.4035,0.168,0.265
U2AF1,ENSG00000160201,-1.0276,4.880680009330698e-07,2.7797928465018553e-06,0.1147,0.2339,0.07,0.159
EMC10,ENSG00000161671,0.2617,4.921180647791443e-07,2.795745241215897e-06,0.7866,0.6561,0.445,0.411
HSPB8,ENSG00000152137,0.6997,4.945666895438385e-07,2.805988032320525e-06,0.4174,0.257,0.245,0.173
GPI,ENSG00000105220,0.5552,4.975941552369958e-07,2.819483961747045e-06,0.4951,0.3369,0.29,0.226
DAZAP2,ENSG00000183283,0.1331,5.002925257993304e-07,2.8310824441717314e-06,1.1846,1.0802,0.641,0.611
CAP1,ENSG00000131236,0.2934,5.220319108738804e-07,2.950260968345753e-06,0.7286,0.5945,0.42,0.377
STK17A,ENSG00000164543,0.4561,5.28770907990789e-07,2.9844654105558036e-06,0.5776,0.421,0.328,0.264
VPS13C,ENSG00000129003,0.4745,5.428265546398936e-07,3.0598238734954313e-06,0.5609,0.4036,0.319,0.255
BAG3,ENSG00000151929,0.5392,5.884940746052553e-07,3.3129472127389115e-06,0.5232,0.36,0.296,0.236
TNS1,ENSG00000079308,0.4717,5.932629906165509e-07,3.335473424604826e-06,0.5602,0.404,0.32,0.259
TNFRSF10B,ENSG00000120889,0.6505,6.366374542312189e-07,3.574711080218188e-06,0.4357,0.2775,0.254,0.183
FCHO2,ENSG00000157107,-0.4181,6.435677070895978e-07,3.6089616193695383e-06,0.4196,0.5607,0.247,0.345
SIL1,ENSG00000120725,0.3898,6.614600367792332e-07,3.7045171647455506e-06,0.6046,0.4614,0.353,0.295
ST6GALNAC1,ENSG00000070526,1.8002,6.625909240102951e-07,3.706074846523478e-06,0.2035,0.0583,0.124,0.04
NUDT16,ENSG00000198585,-0.3412,6.778451694352647e-07,3.7865232729635735e-06,0.5362,0.6792,0.302,0.412
MIR4458HG,ENSG00000247516,-0.9114,7.104984640282824e-07,3.963833536157786e-06,0.1343,0.2526,0.079,0.168
TCEAL8,ENSG00000180964,-0.3162,7.212222162818416e-07,4.018502246103697e-06,0.6113,0.7612,0.349,0.461
NR4A1,ENSG00000123358,0.2303,7.315235374688806e-07,4.070680273802503e-06,1.0274,0.8758,0.531,0.464
CDK2AP1,ENSG00000111328,0.7376,7.378641292780053e-07,4.100712923071881e-06,0.368,0.2206,0.219,0.137
TUBA1B,ENSG00000123416,-0.2551,7.422821487378434e-07,4.119997724667519e-06,0.8104,0.9671,0.445,0.538
CCDC59,ENSG00000133773,-0.4794,7.69622075544529e-07,4.2662978830567895e-06,0.3044,0.4244,0.184,0.282
IMPDH2,ENSG00000178035,-0.3473,7.947939916076325e-07,4.400222531881237e-06,0.5157,0.6562,0.301,0.407
MKKS,ENSG00000125863,-0.4798,8.092484402633663e-07,4.474546719318817e-06,0.2916,0.4066,0.173,0.271
GDE1,ENSG00000006007,0.3315,8.224363208554879e-07,4.541687738802987e-06,0.6804,0.5407,0.387,0.349
CYCS,ENSG00000172115,-0.2956,8.388952711167758e-07,4.6266990460323705e-06,0.6694,0.8216,0.38,0.484
MLF2,ENSG00000089693,0.1887,8.860835314601753e-07,4.880759223987227e-06,0.9067,0.7956,0.505,0.483
KLF3,ENSG00000109787,-0.6246,8.96315105014111e-07,4.930867653659906e-06,0.2066,0.3185,0.123,0.215
TOX,ENSG00000198846,-0.7714,9.040803812719575e-07,4.967298782563751e-06,0.2157,0.3683,0.128,0.214
NUCB2,ENSG00000070081,0.3836,9.072757199586491e-07,4.978560958257941e-06,0.6293,0.4823,0.36,0.304
TMEM141,ENSG00000244187,-0.2807,9.223872227033128e-07,5.055100718623704e-06,0.7401,0.899,0.419,0.527
KLF13,ENSG00000169926,-0.3771,9.387015743097068e-07,5.13803153897983e-06,0.4503,0.5849,0.264,0.364
TPP1,ENSG00000166340,0.4979,9.634921297044554e-07,5.267090309051023e-06,0.5348,0.3787,0.31,0.253
IGFBP2,ENSG00000115457,2.6368,9.876498919437771e-07,5.392369887421678e-06,0.1899,0.0304,0.102,0.018
ARFGEF3,ENSG00000112379,-0.3577,9.89492104988741e-07,5.395649546149396e-06,0.5537,0.7095,0.314,0.416
PNKD,ENSG00000127838,0.1435,1.0279482977953117e-06,5.5983249401233395e-06,1.0741,0.9724,0.591,0.565
MYO6,ENSG00000196586,0.2137,1.112512488146423e-06,6.043724091855442e-06,0.8618,0.7431,0.479,0.44
PARL,ENSG00000175193,-1.2523,1.1113312811889914e-06,6.043724091855442e-06,0.0755,0.18,0.044,0.131
CTTN,ENSG00000085733,0.3298,1.116631176956552e-06,6.058525711676873e-06,0.6916,0.5503,0.391,0.349
GPRC5A,ENSG00000013588,0.1551,1.1201946996018243e-06,6.070282000585447e-06,1.2834,1.1526,0.664,0.608
MID1IP1,ENSG00000165175,-0.1872,1.1241221700848735e-06,6.0839787686038106e-06,1.1127,1.2669,0.583,0.657
MRPS5,ENSG00000144029,-0.3852,1.1336429129486668e-06,6.1278757458643105e-06,0.4013,0.5242,0.234,0.337
SNRNP70,ENSG00000104852,0.2982,1.1376327474826125e-06,6.1418036280241415e-06,0.7222,0.5873,0.411,0.369
PSMB10,ENSG00000205220,0.8551,1.161700818876916e-06,6.2639599985596495e-06,0.3499,0.1934,0.203,0.128
ANKRD12,ENSG00000101745,-0.3327,1.2334016496126956e-06,6.642334038682497e-06,0.5804,0.7309,0.334,0.431
ATP2B1,ENSG00000070961,-0.5668,1.2502761357871592e-06,6.724876344221527e-06,0.2424,0.3592,0.144,0.236
ATN1,ENSG00000111676,0.5027,1.2940554751592506e-06,6.951749190410511e-06,0.5204,0.3673,0.302,0.243
AREG,ENSG00000109321,0.2292,1.3112787316552101e-06,7.0280512003236705e-06,1.3064,1.1144,0.651,0.545
RAB20,ENSG00000139832,-0.4555,1.3114932175477444e-06,7.0280512003236705e-06,0.3271,0.4486,0.193,0.289
YWHAH,ENSG00000128245,0.5203,1.4374409762726573e-06,7.693495668572622e-06,0.5194,0.3621,0.297,0.241
RTL8A,ENSG00000203950,0.4107,1.4572072706589318e-06,7.789695938848362e-06,0.608,0.4574,0.345,0.296
SLC25A39,ENSG00000013306,0.3295,1.4631749477183253e-06,7.81198811152806e-06,0.6766,0.5384,0.386,0.347
PLLP,ENSG00000102934,-0.444,1.5050549272700854e-06,8.02572848333226e-06,0.3446,0.4688,0.207,0.301
PPP3CA,ENSG00000138814,-0.4544,1.6276137877896058e-06,8.668639119771603e-06,0.3729,0.511,0.219,0.311
ABCA3,ENSG00000167972,-0.1487,1.6904810709992222e-06,8.99244887951361e-06,1.4519,1.6096,0.728,0.789
TBCA,ENSG00000171530,-0.1679,1.722656769662479e-06,9.151725284601472e-06,1.2163,1.3664,0.646,0.723
ECE1,ENSG00000117298,2.4269,1.7246348384925462e-06,9.151725284601472e-06,0.1764,0.0327,0.104,0.022
CACNA2D2,ENSG00000007402,0.1625,1.8229679843923292e-06,9.661730317279345e-06,1.0336,0.9235,0.554,0.522
VSIG2,ENSG00000019102,0.4285,1.8461239676983897e-06,9.772539297950305e-06,0.5769,0.4286,0.328,0.271
CUX1,ENSG00000257923,0.3201,1.930773189022816e-06,1.0208199853398002e-05,0.6735,0.5395,0.382,0.329
SARAF,ENSG00000133872,0.1365,1.936550903056728e-06,1.0226306469847558e-05,1.0392,0.9453,0.571,0.553
C1QB,ENSG00000173369,-1.6414,1.9597709178356786e-06,1.0336364573924586e-05,0.0636,0.1987,0.037,0.119
COPS9,ENSG00000172428,0.1449,1.964999082325818e-06,1.035137698398546e-05,1.0313,0.9327,0.559,0.543
DNPH1,ENSG00000112667,0.2953,2.013277577314118e-06,1.0592862410420288e-05,0.722,0.5883,0.411,0.369
TP53INP1,ENSG00000164938,1.1187,2.046632379826734e-06,1.0755337754204336e-05,0.2696,0.1241,0.163,0.086
CCNYL1,ENSG00000163249,-0.8299,2.0813381946437177e-06,1.0924511828407726e-05,0.1496,0.2659,0.093,0.178
FMN1,ENSG00000248905,-0.6996,2.0918505332782303e-06,1.0966444412095523e-05,0.2131,0.3462,0.123,0.209
MCL1,ENSG00000143384,0.1622,2.1246863419741663e-06,1.112516487014425e-05,1.1102,0.9921,0.591,0.55
LDLR,ENSG00000130164,-0.2253,2.130398564546902e-06,1.1141651217233256e-05,0.974,1.1387,0.519,0.608
RBMX,ENSG00000147274,-0.3061,2.1654564704181994e-06,1.131138680341045e-05,0.6069,0.7504,0.343,0.452
SNHG19,ENSG00000260260,-0.678,2.2409261999777965e-06,1.1691554940100244e-05,0.1841,0.2946,0.109,0.197
VAMP8,ENSG00000118640,0.1167,2.2437342335508456e-06,1.1692169039582703e-05,1.5678,1.4459,0.8,0.744
BPIFB1,ENSG00000125999,1.9023,2.2605548019967535e-06,1.1765713975422624e-05,0.2028,0.0542,0.112,0.031
C1QA,ENSG00000173372,-1.72,2.3414475313273243e-06,1.2172166233431283e-05,0.0554,0.1829,0.03,0.112
KCNJ15,ENSG00000157551,0.2311,2.352705381943535e-06,1.221607836311422e-05,0.8285,0.7059,0.457,0.423
RNASEH2C,ENSG00000172922,-0.3556,2.409708649365121e-06,1.2497128627853002e-05,0.447,0.572,0.26,0.363
SMYD3,ENSG00000185420,-0.8088,2.450873857859872e-06,1.269546816002265e-05,0.2115,0.3706,0.123,0.205
C1orf122,ENSG00000197982,-0.3814,2.522595088031802e-06,1.3051426491174062e-05,0.3992,0.52,0.239,0.336
GTF2I,ENSG00000263001,0.1984,2.5464301757134908e-06,1.3159079124436184e-05,0.8857,0.7719,0.495,0.464
MRPL41,ENSG00000182154,0.1473,2.6984874894727684e-06,1.3928297659440203e-05,0.9964,0.8997,0.546,0.53
CCSER2,ENSG00000107771,-0.4751,2.7095080834323432e-06,1.3968590902250254e-05,0.3151,0.4381,0.187,0.279
MRPL54,ENSG00000183617,0.1563,2.7219480482482005e-06,1.401609741432071e-05,0.9749,0.8748,0.541,0.521
TGM2,ENSG00000198959,1.4066,2.7980294194026585e-06,1.4390811664762075e-05,0.2326,0.0877,0.135,0.056
HNRNPUL1,ENSG00000105323,0.3165,2.908415137982018e-06,1.4940865472422991e-05,0.6762,0.543,0.389,0.348
TESC,ENSG00000088992,2.3993,2.917859770799529e-06,1.497168661616854e-05,0.1727,0.0326,0.102,0.022
RSRP1,ENSG00000117616,0.4118,2.965440622651835e-06,1.5197883191090652e-05,0.5922,0.4451,0.333,0.281
HES1,ENSG00000114315,-0.654,3.0496593167443357e-06,1.56110946885405e-05,0.1998,0.3144,0.117,0.202
UQCC5,ENSG00000168273,-0.3116,3.1036233498425523e-06,1.5868643621665568e-05,0.5702,0.7076,0.325,0.428
RUFY3,ENSG00000018189,-0.4377,3.138513520765561e-06,1.602817833284034e-05,0.3735,0.5059,0.214,0.306
NDUFA2,ENSG00000131495,0.1234,3.1674512058983984e-06,1.615697528266953e-05,1.1086,1.0177,0.601,0.584
SUCLG2,ENSG00000172340,-0.3824,3.2662851854295583e-06,1.6641588998683308e-05,0.4055,0.5286,0.241,0.337
CLDN1,ENSG00000163347,0.8463,3.27477486232892e-06,1.6665306266605956e-05,0.3355,0.1866,0.192,0.118
SULT1A2,ENSG00000197165,0.8639,3.2835211069757816e-06,1.6690272199902627e-05,0.3285,0.1805,0.194,0.122
ANXA3,ENSG00000138772,0.5402,3.340920166769378e-06,1.69621951457707e-05,0.4882,0.3357,0.275,0.211
CCNI,ENSG00000118816,-0.1029,3.4068332575013376e-06,1.7276659669895933e-05,1.3632,1.464,0.709,0.745
GABARAPL2,ENSG00000034713,0.122,3.670472372269871e-06,1.8591926491707293e-05,1.1124,1.0221,0.606,0.588
NINJ1,ENSG00000131669,0.2928,3.878243871150004e-06,1.962147597673797e-05,0.7106,0.5801,0.403,0.364
SELENON,ENSG00000162430,0.8802,3.904563664068196e-06,1.9731667074465556e-05,0.338,0.1836,0.199,0.131
SDHB,ENSG00000117118,-0.381,3.988240136253247e-06,2.0131116878230673e-05,0.3703,0.4823,0.22,0.319
EBPL,ENSG00000123179,-0.2819,4.0012518833426445e-06,2.017336506381338e-05,0.6796,0.8264,0.389,0.494
IMP4,ENSG00000136718,-0.5095,4.066634245276019e-06,2.0479249629165214e-05,0.2454,0.3494,0.149,0.238
TIMM44,ENSG00000104980,-0.9415,4.1309269886188336e-06,2.077894524599242e-05,0.1149,0.2207,0.072,0.154
RHOC,ENSG00000155366,0.5259,4.1660394706564936e-06,2.0931338195922683e-05,0.4859,0.3374,0.283,0.227
DNALI1,ENSG00000163879,0.8658,4.303630773139034e-06,2.1595923361404595e-05,0.324,0.1777,0.194,0.123
CHMP4A,ENSG00000254505,-0.5929,4.313221692981866e-06,2.1595923361404595e-05,0.1913,0.2886,0.113,0.2
TGFB1,ENSG00000105329,1.3079,4.311815374534717e-06,2.1595923361404595e-05,0.2252,0.0909,0.136,0.058
DPH5,ENSG00000117543,-1.2973,4.354196634515718e-06,2.1775993755587237e-05,0.0708,0.174,0.042,0.123
ITGA6,ENSG00000091409,0.7958,4.374482772966842e-06,2.18523013003608e-05,0.3566,0.2053,0.205,0.136
NDUFA1,ENSG00000125356,0.1141,4.546877185513322e-06,2.2687403270081396e-05,1.3292,1.2281,0.703,0.669
FRG1,ENSG00000109536,-0.6289,4.574876149920681e-06,2.277481299834511e-05,0.1974,0.3053,0.12,0.205
BCL3,ENSG00000069399,0.531,4.5742291575384105e-06,2.277481299834511e-05,0.5097,0.3527,0.282,0.226
JPT1,ENSG00000189159,0.4778,4.615291837858211e-06,2.2949723486649642e-05,0.5266,0.3781,0.301,0.249
TMEM106C,ENSG00000134291,0.6533,4.884177815685981e-06,2.4259013470824312e-05,0.4032,0.2563,0.242,0.178
NFATC3,ENSG00000072736,-0.4182,5.076393756735105e-06,2.5184939802249733e-05,0.3475,0.4644,0.204,0.296
ACAT1,ENSG00000075239,-0.3036,5.120682176938847e-06,2.537569525766959e-05,0.5496,0.6784,0.317,0.42
HMGA1,ENSG00000137309,-0.4086,5.1351174631081726e-06,2.541824657707075e-05,0.3463,0.4597,0.205,0.297
MGRN1,ENSG00000102858,0.4428,5.157859504228403e-06,2.550177179223736e-05,0.5449,0.4008,0.314,0.26
ARSA,ENSG00000100299,0.8993,5.173996434963226e-06,2.5552486939034296e-05,0.303,0.1624,0.185,0.114
SERINC1,ENSG00000111897,0.2889,5.227841972639938e-06,2.5789104668664215e-05,0.7045,0.5766,0.402,0.368
SC5D,ENSG00000109929,-0.3864,5.298956531425209e-06,2.6110277874800405e-05,0.3687,0.482,0.215,0.311
SNRPD3,ENSG00000100028,0.1494,5.305589243110633e-06,2.6113353171640782e-05,0.9844,0.8876,0.546,0.526
CD47,ENSG00000196776,0.1058,5.383384132751152e-06,2.646627538567478e-05,1.1945,1.1101,0.638,0.619
NAMPT,ENSG00000105835,-0.2758,5.408089061713003e-06,2.655768933582453e-05,0.718,0.8693,0.396,0.487
SLC16A4,ENSG00000168679,1.0618,5.455220560821458e-06,2.6758903563577942e-05,0.2728,0.1306,0.163,0.09
PDIA4,ENSG00000155660,0.3684,5.6634045678932394e-06,2.7748766913262705e-05,0.612,0.4741,0.351,0.304
C14orf132,ENSG00000227051,-0.7,5.688939595216147e-06,2.7842490406316862e-05,0.1683,0.2734,0.1,0.184
PPM1G,ENSG00000115241,-0.3436,5.762493963900227e-06,2.8170752268965565e-05,0.4415,0.5603,0.261,0.361
CD44,ENSG00000026508,0.1109,5.787564903558582e-06,2.8261524798725394e-05,1.315,1.2177,0.696,0.657
ATP2A2,ENSG00000174437,0.4787,5.799408639113486e-06,2.828757569650641e-05,0.5133,0.3683,0.297,0.244
SERPINH1,ENSG00000149257,0.4058,5.8471796559583366e-06,2.8488612987438263e-05,0.5803,0.438,0.33,0.284
TST,ENSG00000128311,0.2536,5.978534822284691e-06,2.9095982460973424e-05,0.7755,0.6505,0.434,0.396
TCIM,ENSG00000176907,0.2017,6.020811469495687e-06,2.9268955980344807e-05,1.3871,1.2061,0.698,0.599
PRKCA,ENSG00000154229,-1.2978,6.044253004552457e-06,2.9350082187469248e-05,0.0833,0.205,0.048,0.127
BHLHE40,ENSG00000134107,0.2606,6.164498298591948e-06,2.990056875633996e-05,0.7794,0.6506,0.43,0.387
HHIP,ENSG00000164161,-0.2314,6.368411332949061e-06,3.085520139687472e-05,0.8828,1.0364,0.463,0.55
LAPTM4B,ENSG00000104341,0.3072,6.415826007947431e-06,3.1050311615300156e-05,0.6758,0.5461,0.385,0.351
RAN,ENSG00000132341,0.1119,6.427284356418655e-06,3.107116553169686e-05,1.2522,1.1587,0.663,0.635
DBNDD2,ENSG00000244274,0.8388,6.5251103870030045e-06,3.150903304657229e-05,0.3098,0.1732,0.183,0.109
GOLGA4,ENSG00000144674,-0.2291,6.558095337725387e-06,3.16331657466754e-05,0.8971,1.0515,0.494,0.581
KLHL24,ENSG00000114796,-0.3691,6.58720263012399e-06,3.173833994514286e-05,0.4147,0.5357,0.237,0.333
TIMM10,ENSG00000134809,-0.3869,6.648656720002734e-06,3.19989613567352e-05,0.3599,0.4706,0.212,0.306
C1orf116,ENSG00000182795,0.3651,6.854312679602153e-06,3.295225985127318e-05,0.6084,0.4724,0.345,0.301
HEBP2,ENSG00000051620,-0.3241,7.085493652255127e-06,3.402602808033235e-05,0.4844,0.6065,0.279,0.378
COLEC12,ENSG00000158270,-0.4739,7.1074588538849765e-06,3.409383684214581e-05,0.3168,0.44,0.187,0.274
CBX3,ENSG00000122565,-0.2975,7.116342166077877e-06,3.409881262819675e-05,0.5687,0.699,0.328,0.426
GGTLC1,ENSG00000149435,0.7421,7.654586385192694e-06,3.6637480649831996e-05,0.3642,0.2177,0.208,0.138
PERP,ENSG00000112378,0.2173,7.863547515955602e-06,3.7554920334442906e-05,0.8006,0.6887,0.448,0.428
DLG2,ENSG00000150672,-1.8945,7.861917833009238e-06,3.7554920334442906e-05,0.0707,0.2631,0.043,0.118
SGK1,ENSG00000118515,0.4356,8.193570705987598e-06,3.908809910891559e-05,0.5759,0.4258,0.313,0.26
AKAP1,ENSG00000121057,-0.4178,8.224365048001687e-06,3.9191985195850144e-05,0.338,0.4515,0.203,0.292
RIDA,ENSG00000132541,-0.5298,8.234124491208943e-06,3.9195514828909166e-05,0.2143,0.3095,0.125,0.212
POLR2C,ENSG00000102978,-0.2876,8.324294587107582e-06,3.958138323366472e-05,0.6305,0.7696,0.358,0.465
PSENEN,ENSG00000205155,-0.3943,8.581346939437504e-06,4.075905333201682e-05,0.3394,0.4462,0.196,0.289
CARMIL1,ENSG00000079691,-0.6935,8.703956383947366e-06,4.1296282144798314e-05,0.1833,0.2964,0.107,0.188
TSPO,ENSG00000100300,0.1138,8.779217030123594e-06,4.1607935891948896e-05,1.1527,1.0652,0.624,0.601
TM9SF2,ENSG00000125304,0.2255,8.910034048848367e-06,4.218192590010349e-05,0.8134,0.6957,0.457,0.425
PYCARD,ENSG00000103490,0.7014,9.057377050217244e-06,4.283281899917752e-05,0.3545,0.218,0.214,0.145
PRSS8,ENSG00000052344,0.2145,9.098508862675904e-06,4.298056469259726e-05,0.8209,0.7075,0.457,0.431
TMEM35B,ENSG00000243749,0.7039,9.315926123285616e-06,4.3959842488381424e-05,0.324,0.1989,0.197,0.122
KRT18,ENSG00000111057,0.1414,9.34330559927615e-06,4.404122140396328e-05,1.7333,1.5714,0.852,0.769
ABCA7,ENSG00000064687,0.992,9.438187955580663e-06,4.444026528163983e-05,0.2873,0.1444,0.168,0.097
KDSR,ENSG00000119537,-0.4191,9.571679306281912e-06,4.5020041412447174e-05,0.2899,0.3877,0.172,0.262
PPP4R1,ENSG00000154845,0.4289,9.596884266528387e-06,4.508979353765662e-05,0.5324,0.3954,0.305,0.25
CHCHD10,ENSG00000250479,0.174,9.99275615109417e-06,4.689904776744629e-05,0.9482,0.8405,0.518,0.493
CTNNBIP1,ENSG00000178585,-0.3316,1.035730122959e-05,4.855753089945862e-05,0.4572,0.5754,0.268,0.362
SCARB2,ENSG00000138760,0.2935,1.04030603334205e-05,4.871950453560937e-05,0.6798,0.5546,0.387,0.352
IFI6,ENSG00000126709,0.6731,1.0457997819763423e-05,4.892406730322049e-05,0.3676,0.2305,0.215,0.146
OLFM1,ENSG00000130558,0.7606,1.0829128266195936e-05,5.060579725256724e-05,0.361,0.213,0.205,0.139
STK3,ENSG00000104375,-0.738,1.1158345459342912e-05,5.208825925489183e-05,0.1816,0.303,0.11,0.188
TBCB,ENSG00000105254,0.455,1.1184026683648221e-05,5.2142306950824895e-05,0.5263,0.3839,0.304,0.257
SGSM3,ENSG00000100359,-0.7659,1.1193919094597246e-05,5.2142306950824895e-05,0.1362,0.2317,0.081,0.162
NSRP1,ENSG00000126653,-0.3988,1.1327901934280908e-05,5.270991628092594e-05,0.3538,0.4664,0.209,0.297
SUCLG1,ENSG00000163541,-0.3158,1.1374808703136204e-05,5.287157072067373e-05,0.4909,0.6111,0.289,0.387
MPC1,ENSG00000060762,-0.2885,1.1401894984487221e-05,5.294085000275797e-05,0.5966,0.7287,0.342,0.446
LARP1B,ENSG00000138709,-0.6693,1.1585203632592481e-05,5.373457309204581e-05,0.1731,0.2753,0.104,0.184
EMG1,ENSG00000126749,-0.6679,1.2049164226765861e-05,5.582693787795782e-05,0.1612,0.2562,0.098,0.179
COX20,ENSG00000203667,0.2548,1.225732302322303e-05,5.667055942439073e-05,0.7446,0.624,0.42,0.39
TNFRSF1A,ENSG00000067182,0.2862,1.2247364963198121e-05,5.667055942439073e-05,0.7026,0.5761,0.397,0.361
MAGEH1,ENSG00000187601,-0.658,1.2338936894183202e-05,5.698726858886312e-05,0.1735,0.2739,0.11,0.19
PTOV1,ENSG00000104960,0.4369,1.2376418568734963e-05,5.709969755809146e-05,0.5278,0.3898,0.307,0.257
TMA16,ENSG00000198498,-0.675,1.2746225069005157e-05,5.87434720571542e-05,0.1667,0.2662,0.103,0.182
SECISBP2,ENSG00000187742,-0.3498,1.2769684657389006e-05,5.8789247373954046e-05,0.4015,0.5118,0.233,0.328
POLR2A,ENSG00000181222,0.6481,1.3031530188387076e-05,5.993124888754522e-05,0.402,0.2565,0.234,0.175
SLC5A8,ENSG00000256870,1.2959,1.3051259163922604e-05,5.995853311459581e-05,0.2153,0.0876,0.127,0.052
LSM6,ENSG00000164167,-0.3744,1.3138973390071219e-05,6.029775961272388e-05,0.3573,0.4632,0.213,0.304
LMBRD1,ENSG00000168216,0.48,1.3195505095822889e-05,6.049331766502772e-05,0.4882,0.35,0.285,0.228
AIDA,ENSG00000186063,-0.3533,1.3523177632795862e-05,6.193016859023267e-05,0.3795,0.4849,0.222,0.316
C1orf21,ENSG00000116667,-0.2708,1.3620155646420408e-05,6.230862783088746e-05,0.7305,0.8814,0.412,0.513
IFRD2,ENSG00000214706,-0.4034,1.3901974313603914e-05,6.347366744530805e-05,0.2965,0.3922,0.175,0.264
ECM1,ENSG00000143369,2.0324,1.3904033918070239e-05,6.347366744530805e-05,0.1677,0.0409,0.102,0.028
ATP2B4,ENSG00000058668,0.3774,1.3924645976059972e-05,6.35010612927142e-05,0.5701,0.4389,0.325,0.273
S100A16,ENSG00000188643,0.2981,1.4005688924899339e-05,6.38036939912081e-05,0.6676,0.5429,0.382,0.342
SLC25A29,ENSG00000197119,1.0633,1.4404328186630503e-05,6.55510055487918e-05,0.2632,0.1259,0.155,0.085
ELOVL5,ENSG00000012660,-0.3137,1.4522149633800333e-05,6.601805680805047e-05,0.5119,0.6363,0.298,0.395
CAV2,ENSG00000105971,0.4631,1.592929143290401e-05,7.233929003908132e-05,0.5113,0.3709,0.29,0.235
SCAPER,ENSG00000140386,-0.699,1.5961298003140968e-05,7.240897820631592e-05,0.1971,0.3201,0.12,0.196
RNF11,ENSG00000123091,0.3829,1.6189447757733204e-05,7.336740349854902e-05,0.5755,0.4414,0.33,0.29
BANF1,ENSG00000175334,0.1726,1.6478512520436417e-05,7.459959938939236e-05,0.8901,0.7898,0.495,0.477
TMEM243,ENSG00000135185,0.1023,1.6670014859881935e-05,7.538801725395098e-05,1.171,1.0909,0.623,0.607
ADGRF1,ENSG00000153292,1.0003,1.671816500182107e-05,7.552717785645985e-05,0.2674,0.1336,0.159,0.09
ADAR,ENSG00000160710,0.4318,1.6813516539526192e-05,7.587906841202578e-05,0.5386,0.3992,0.31,0.266
FAM133B,ENSG00000234545,-0.35,1.6831705306115685e-05,7.588235607923109e-05,0.4196,0.5349,0.245,0.335
SEC31A,ENSG00000138674,0.3116,1.7206553762664885e-05,7.749189912180475e-05,0.6498,0.5236,0.371,0.333
RRAGD,ENSG00000025039,-0.6475,1.7630630778929766e-05,7.931958733460534e-05,0.1693,0.2653,0.104,0.182
RBM26,ENSG00000139746,-0.4394,1.822296401454186e-05,8.189969142419745e-05,0.2998,0.4066,0.175,0.259
GNPTG,ENSG00000090581,0.4375,1.8915664435867343e-05,8.492508020483417e-05,0.5089,0.3757,0.297,0.242
IFNGR2,ENSG00000159128,0.5067,1.9598308250510967e-05,8.789912038877262e-05,0.4752,0.3344,0.274,0.221
RAD1,ENSG00000113456,-0.5199,1.9750806321065843e-05,8.849175698077542e-05,0.2166,0.3106,0.129,0.211
GCSH,ENSG00000140905,-0.4431,2.021858758968687e-05,9.049431685353155e-05,0.2545,0.346,0.15,0.235
