gene,gene_ens,log2FC,pvalue,padj,mean_group,mean_ref,pct_group,pct_ref
COPB1,ENSG00000129083,-0.3171,0.038566920775758,0.09600622041949836,0.3407,0.4245,0.186,0.279
HEXA,ENSG00000213614,-0.3615,0.038795898752383255,0.09652945655677732,0.3203,0.4115,0.179,0.272
SPOP,ENSG00000121067,-0.3579,0.03885212630257881,0.09662256773603578,0.2922,0.3745,0.161,0.251
CHCHD2,ENSG00000106153,-0.2823,0.03896718920959218,0.09686183752244056,1.3553,1.6483,0.629,0.801
CFAP20,ENSG00000070761,-0.7727,0.039084346121159096,0.09708454375113917,0.1235,0.211,0.075,0.15
GTF2F1,ENSG00000125651,-0.4186,0.03909457396284682,0.09708454375113917,0.2351,0.3143,0.129,0.214
PIGBOS1,ENSG00000225973,-0.8983,0.03926698345390982,0.09746558501748244,0.1081,0.2015,0.064,0.139
ENSG00000283103,ENSG00000283103,-0.6829,0.03932802338113495,0.09756995853803542,0.1518,0.2438,0.089,0.166
GUSB,ENSG00000169919,-0.429,0.03937824519297878,0.09764740530961628,0.2143,0.2885,0.114,0.197
LRRC23,ENSG00000010626,-0.339,0.039509198210346035,0.09792487236119533,0.2798,0.354,0.143,0.23
CHURC1,ENSG00000258289,-0.2813,0.039531059613351606,0.09793181499199641,0.5357,0.651,0.286,0.406
CDC5L,ENSG00000096401,-0.5484,0.03956022412220746,0.09795683447706116,0.171,0.2501,0.096,0.176
TOMM40,ENSG00000130204,-0.517,0.03969717632333275,0.09824859920485726,0.1922,0.275,0.111,0.191
ESCO1,ENSG00000141446,-0.9899,0.039756341941924074,0.09828321868337334,0.0938,0.1864,0.054,0.128
ATP6V1H,ENSG00000047249,-0.4648,0.0397429163784123,0.09828321868337334,0.2063,0.2847,0.114,0.195
NUDT22,ENSG00000149761,-0.4548,0.039768550339185124,0.09828321868337334,0.2281,0.3127,0.132,0.214
ATXN2,ENSG00000204842,0.6077,0.03985409822771186,0.09844728687210748,0.5394,0.354,0.268,0.224
CLPTM1L,ENSG00000049656,-0.265,0.039932450032456705,0.0985934302098811,0.3977,0.4779,0.207,0.311
ARPP19,ENSG00000128989,-0.2682,0.03996799619626749,0.09863379656888681,0.4492,0.541,0.236,0.347
PCBP2,ENSG00000197111,-0.2546,0.03999620706561842,0.09865603067841931,1.3577,1.6198,0.643,0.8
LYRM1,ENSG00000102897,-0.5082,0.04011475425100177,0.09879059619344008,0.1857,0.2642,0.104,0.185
SAMD5,ENSG00000203727,-0.9406,0.040084628585987526,0.09879059619344008,0.0935,0.1795,0.043,0.118
ATF4,ENSG00000128272,-0.2797,0.040125210498530024,0.09879059619344008,0.7851,0.9531,0.396,0.535
BTBD9,ENSG00000183826,0.7492,0.04012767112800884,0.09879059619344008,0.5771,0.3433,0.236,0.183
ADCY7,ENSG00000121281,-1.307,0.04031875963236872,0.09921349951681536,0.06,0.1487,0.029,0.102
DSTN,ENSG00000125868,-0.1552,0.04036943448707529,0.09929064355892431,1.8271,2.0346,0.793,0.898
DDX3X,ENSG00000215301,-0.2552,0.040406547856174056,0.09933437458613507,0.6409,0.7649,0.325,0.458
SNAPIN,ENSG00000143553,-0.4602,0.04044802530484831,0.09938878719096635,0.2304,0.3169,0.132,0.214
ITPKC,ENSG00000086544,0.6446,0.04057391623292865,0.09965046921834962,0.5024,0.3213,0.246,0.198
ADIPOR2,ENSG00000006831,-0.3181,0.040628592758733706,0.09968456469872117,0.2813,0.3508,0.143,0.233
MLST8,ENSG00000167965,-0.5094,0.040646002927952674,0.09968456469872117,0.1959,0.2789,0.114,0.193
TUBB4B,ENSG00000188229,-0.2938,0.04060870316351228,0.09968456469872117,0.859,1.0531,0.429,0.583
CEBPG,ENSG00000153879,-0.4561,0.040680842239154594,0.09972240812250778,0.2147,0.2945,0.118,0.2
ATP5F1C,ENSG00000165629,-0.2898,0.040702007024869126,0.09972671058358491,0.7656,0.9359,0.396,0.547
EPB41L4A-AS1,ENSG00000224032,-0.4388,0.040935436300611146,0.10021993094221912,0.2356,0.3194,0.132,0.214
GGPS1,ENSG00000152904,-1.1766,0.04094231900500543,0.10021993094221912,0.0707,0.16,0.046,0.119
SOCS2,ENSG00000120833,-0.513,0.04097173797054533,0.10024418556793425,0.2254,0.3217,0.111,0.192
ISG20,ENSG00000172183,-0.3602,0.041013706609543864,0.10029910735832288,0.3237,0.4155,0.182,0.271
RASA2,ENSG00000155903,1.0151,0.04110968202033643,0.10048598773572244,0.3447,0.1705,0.171,0.109
IK,ENSG00000113141,-0.3237,0.04117754386759076,0.10060400399033824,0.3625,0.4537,0.2,0.294
DBT,ENSG00000137992,-1.1544,0.04126502422060032,0.10076981675163708,0.0671,0.1494,0.032,0.106
NAMPT,ENSG00000105835,-0.2424,0.04133247239515771,0.10088484920520484,0.7349,0.8693,0.357,0.487
SYNE4,ENSG00000181392,-0.6289,0.04135139984938914,0.10088484920520484,0.1513,0.234,0.082,0.16
VPS13C,ENSG00000129003,0.5565,0.04142402310881555,0.10101406299624789,0.5937,0.4036,0.282,0.255
NANS,ENSG00000095380,-0.316,0.04150245092092749,0.10111704829026516,0.3583,0.4461,0.196,0.292
C8orf33,ENSG00000182307,-0.732,0.041505615968113904,0.10111704829026516,0.1354,0.225,0.082,0.157
NBR1,ENSG00000188554,-0.5419,0.04193669343889377,0.10211882980523043,0.1542,0.2246,0.079,0.157
ATPAF1,ENSG00000123472,-0.4094,0.04204153313532386,0.10229274601677338,0.228,0.3028,0.125,0.208
DNPH1,ENSG00000112667,-0.2981,0.042047932967579874,0.10229274601677338,0.4785,0.5883,0.264,0.369
MAT2A,ENSG00000168906,-0.3053,0.04206841797105082,0.10229414649089404,0.3674,0.454,0.196,0.296
MPC2,ENSG00000143158,-0.2749,0.042136334873803,0.10241082714361391,0.481,0.582,0.257,0.375
UBL7,ENSG00000138629,-0.5306,0.042570357765611855,0.10341678401877717,0.1853,0.2678,0.104,0.182
NRBF2,ENSG00000148572,-0.5024,0.042624713669294545,0.10349989547865567,0.1892,0.2681,0.107,0.187
DERA,ENSG00000023697,-0.3585,0.04268431365464152,0.10359565590814744,0.2866,0.3675,0.161,0.248
MRPL13,ENSG00000172172,-0.358,0.042788133642655726,0.10379859804342073,0.2902,0.372,0.161,0.249
SNRPD2,ENSG00000125743,-0.2989,0.04288435712938525,0.10398292917922672,1.1318,1.3924,0.55,0.727
ATN1,ENSG00000111676,-0.3495,0.04297228802297065,0.1040488293411985,0.2882,0.3673,0.154,0.243
ANKLE2,ENSG00000176915,0.7646,0.0429546896626251,0.1040488293411985,0.3877,0.2282,0.211,0.156
ACADS,ENSG00000122971,-0.6219,0.04295990335639634,0.1040488293411985,0.1435,0.2208,0.079,0.155
SNF8,ENSG00000159210,-0.3078,0.043095647266815036,0.10429836818506626,0.3535,0.4376,0.196,0.294
SMNDC1,ENSG00000119953,-0.6188,0.04320424128206718,0.10451195466443557,0.163,0.2503,0.093,0.17
SLC12A2,ENSG00000064651,-0.3479,0.04326321416365057,0.10460536205780548,0.2538,0.3231,0.125,0.209
LIPH,ENSG00000163898,-0.3159,0.04354591313225135,0.10523937049553501,0.33,0.4108,0.171,0.263
MED28,ENSG00000118579,-0.326,0.043650179835584085,0.10539540048309615,0.3075,0.3855,0.171,0.261
LETMD1,ENSG00000050426,-0.3203,0.04365150101752211,0.10539540048309615,0.3049,0.3807,0.157,0.249
PIP5K1A,ENSG00000143398,0.9126,0.04369115218342413,0.10544158756149984,0.3927,0.2086,0.193,0.138
ITGAV,ENSG00000138448,1.0086,0.043778491830593416,0.10560276573971314,0.3543,0.1761,0.179,0.121
SMARCE1,ENSG00000073584,-0.3516,0.04385669294790728,0.10574175897059955,0.2849,0.3635,0.157,0.243
UTP18,ENSG00000011260,-0.9121,0.043969562923217305,0.1059641718102676,0.098,0.1846,0.057,0.131
IFITM3,ENSG00000142089,-0.215,0.044036071515412695,0.10607470016230212,1.592,1.8479,0.707,0.845
RBX1,ENSG00000100387,-0.2842,0.04405737219343972,0.10607627850510462,0.9428,1.148,0.475,0.637
MYG1,ENSG00000139637,-0.3904,0.04421807251331154,0.10630414086916924,0.2353,0.3084,0.125,0.209
RCOR1,ENSG00000089902,-0.2566,0.04422809094110801,0.10630414086916924,0.325,0.3883,0.157,0.249
CERS4,ENSG00000090661,-0.3367,0.044234770957237025,0.10630414086916924,0.2284,0.2885,0.107,0.192
EPM2AIP1,ENSG00000178567,-0.3738,0.044232098848609104,0.10630414086916924,0.2423,0.3141,0.129,0.213
PPP1R16A,ENSG00000160972,-0.6668,0.04425882606636688,0.106312224557734,0.1536,0.2438,0.093,0.167
DDX24,ENSG00000089737,-0.2866,0.04448924328406676,0.10681576261380142,0.8197,0.9998,0.414,0.576
PTPA,ENSG00000119383,-0.5167,0.0445349104826421,0.10687546476404255,0.1894,0.271,0.107,0.186
HSPA1B,ENSG00000204388,-0.2995,0.04474494967568244,0.10732938909134285,0.4811,0.5922,0.246,0.339
STX17,ENSG00000136874,-0.6591,0.0447813873039817,0.10736666727384879,0.1344,0.2124,0.071,0.147
VEGFB,ENSG00000173511,-0.4458,0.04480704359803429,0.10737807369715492,0.2532,0.3449,0.146,0.228
MBNL2,ENSG00000139793,0.6751,0.04483136099573701,0.10738626237580268,0.5028,0.3148,0.243,0.198
IRS2,ENSG00000185950,-0.769,0.04506971813920788,0.10789887674592272,0.1074,0.1831,0.054,0.128
PRKAG1,ENSG00000181929,-0.6789,0.04508736636307825,0.10789887674592272,0.136,0.2179,0.079,0.154
PCK2,ENSG00000100889,-0.604,0.04512539771286841,0.10793961519958933,0.1697,0.258,0.1,0.176
ITFG1,ENSG00000129636,-0.3897,0.04518521590606119,0.10799516134114423,0.2447,0.3206,0.129,0.209
CALCOCO1,ENSG00000012822,-0.4873,0.04519065723695214,0.10799516134114423,0.2098,0.2941,0.114,0.192
HMGB3,ENSG00000029993,0.6933,0.0453459675463222,0.10831593735611504,0.4363,0.2698,0.225,0.177
GOLGA7,ENSG00000147533,-0.4195,0.045374626357091975,0.10833402891391197,0.2057,0.2751,0.111,0.191
OPTN,ENSG00000123240,1.4103,0.045570185410264696,0.10875040066787739,0.2576,0.0969,0.132,0.068
UQCRC1,ENSG00000010256,-0.2543,0.04562775709055894,0.10883724045092472,0.5001,0.5965,0.264,0.378
YIF1A,ENSG00000174851,-0.2773,0.0456634274056931,0.1088717819074019,0.5705,0.6914,0.3,0.425
SHC3,ENSG00000148082,-0.7399,0.04572453304303902,0.10896690666750208,0.1236,0.2064,0.061,0.135
SUCO,ENSG00000094975,-0.5516,0.04598413830536747,0.10940648913286152,0.1837,0.2692,0.104,0.18
NAA20,ENSG00000173418,-0.3185,0.04605597163578475,0.10940648913286152,0.3712,0.4629,0.211,0.305
CSF3,ENSG00000108342,-1.6529,0.04601313655210226,0.10940648913286152,0.0649,0.2042,0.032,0.102
ENSG00000260740,ENSG00000260740,-0.888,0.046050442641793594,0.10940648913286152,0.1045,0.1934,0.054,0.127
RAB40C,ENSG00000197562,-0.3129,0.04597585591975129,0.10940648913286152,0.2455,0.305,0.121,0.204
TRMT11,ENSG00000066651,-0.6512,0.04605804515266241,0.10940648913286152,0.1464,0.23,0.075,0.15
BRD7,ENSG00000166164,-0.33,0.046033859013771765,0.10940648913286152,0.3051,0.3835,0.164,0.253
SAMD12,ENSG00000177570,1.0891,0.04623804886102397,0.10977869586002206,0.363,0.1706,0.161,0.099
PDCD2,ENSG00000071994,-0.4115,0.04625746915861187,0.10977869586002206,0.2484,0.3304,0.146,0.227
MRPS23,ENSG00000181610,-0.3038,0.04663334898114388,0.11061964315102367,0.3798,0.4689,0.211,0.308
UBL3,ENSG00000122042,-0.2529,0.04666618570824053,0.11064645231607745,0.3569,0.4253,0.182,0.279
NNT,ENSG00000112992,-0.8687,0.046814542248795325,0.11094701018187748,0.1011,0.1846,0.054,0.126
TRIM2,ENSG00000109654,0.8221,0.04691273096419147,0.11112845168004415,0.4083,0.2309,0.204,0.153
TIMM8B,ENSG00000150779,-0.2721,0.04694784032779739,0.11116037032452672,0.5723,0.6911,0.3,0.425
LEPROT,ENSG00000213625,-0.2719,0.047080049421090314,0.11142206076718657,0.399,0.4818,0.214,0.316
SAP18,ENSG00000150459,-0.2985,0.04716601213625316,0.11157411158198377,0.9483,1.1663,0.479,0.644
TFG,ENSG00000114354,-0.2854,0.04721610036204002,0.11164119818691286,0.3755,0.4577,0.204,0.303
DOK4,ENSG00000125170,-0.4592,0.047239396029475876,0.11164490193166837,0.2053,0.2822,0.111,0.192
FGFR1OP2,ENSG00000111790,-0.4332,0.0472619949984675,0.11164695646074758,0.2147,0.29,0.121,0.201
CD164,ENSG00000135535,-0.266,0.0473758340581085,0.11186444641110363,0.589,0.7083,0.311,0.438
LINC00891,ENSG00000281852,-1.2119,0.04764757071543238,0.1124543951933356,0.0692,0.1604,0.039,0.11
OXA1L,ENSG00000155463,-0.2672,0.04767389130111299,0.1124648546855457,0.5114,0.6154,0.275,0.387
RPL7L1,ENSG00000146223,-0.3263,0.04777573173574482,0.11257022556677408,0.3004,0.3767,0.168,0.257
INTS3,ENSG00000143624,-0.5686,0.04778428609597787,0.11257022556677408,0.1619,0.2401,0.086,0.161
MACC1,ENSG00000183742,0.77,0.04776789136963715,0.11257022556677408,0.4147,0.2432,0.211,0.156
RER1,ENSG00000157916,-0.2882,0.04788489629754933,0.1127555440773641,0.5548,0.6776,0.304,0.421
STOM,ENSG00000148175,0.1704,0.0479070401279144,0.11275601107522867,0.8547,0.7595,0.432,0.453
ARL3,ENSG00000138175,-0.405,0.04804652937170709,0.11303254025266989,0.2434,0.3223,0.139,0.219
IFI27L1,ENSG00000165948,-0.6307,0.04812249736161259,0.11315944688511005,0.1397,0.2164,0.075,0.15
LAMTOR3,ENSG00000109270,-0.3189,0.04817774491494133,0.11323753585222715,0.3013,0.3759,0.164,0.253
CNPY3,ENSG00000137161,-0.7224,0.048302066911822504,0.11347783255278648,0.1214,0.2003,0.068,0.141
CCNQ,ENSG00000262919,-0.7324,0.048407916348820614,0.11367453117012812,0.1123,0.1867,0.061,0.134
MPHOSPH8,ENSG00000196199,-0.2247,0.048612966407136526,0.11405179059354678,0.4873,0.5694,0.25,0.361
RABGGTB,ENSG00000137955,-0.2786,0.04859777932431323,0.11405179059354678,0.3902,0.4734,0.211,0.309
PBX2,ENSG00000204304,-0.7307,0.04875345468073532,0.11427703017774547,0.1252,0.2078,0.071,0.145
SNHG18,ENSG00000250786,-0.3592,0.048752004610946656,0.11427703017774547,0.307,0.3939,0.164,0.25
ERP44,ENSG00000023318,-0.2571,0.04878826722048236,0.11430648289048717,0.4159,0.4971,0.218,0.321
RBMX2,ENSG00000134597,-0.8109,0.04887321022510056,0.11445330635212703,0.1056,0.1853,0.061,0.133
MT-ND6,ENSG00000198695,0.195,0.04891900016499042,0.11450834753882495,0.9363,0.8179,0.443,0.458
GLTP,ENSG00000139433,-0.2824,0.04903618253374684,0.11473037607394866,0.3732,0.454,0.204,0.301
IFRD1,ENSG00000006652,-0.2925,0.04920326387054853,0.11503704384598037,0.3142,0.3848,0.161,0.249
NUCB2,ENSG00000070081,-0.3091,0.04921203238097798,0.11503704384598037,0.3893,0.4823,0.207,0.304
ATP2B1,ENSG00000070961,-0.3052,0.0492412702197853,0.11505304519747925,0.2907,0.3592,0.154,0.236
CSRNP1,ENSG00000144655,-0.3126,0.049457349734490515,0.11550539224355102,0.3443,0.4277,0.182,0.273
GALNT3,ENSG00000115339,-0.296,0.049566055019472526,0.11570667455249878,0.3635,0.4463,0.196,0.288
SNRPC,ENSG00000124562,-0.2733,0.04959546920504408,0.1157227614784362,0.4978,0.6016,0.268,0.38
OSBPL3,ENSG00000070882,1.0023,0.04963446555128265,0.11576118202564242,0.3101,0.1547,0.157,0.094
POP5,ENSG00000167272,-0.3152,0.04972285420530491,0.11591471184521625,0.2898,0.3606,0.154,0.24
NFE2L2,ENSG00000116044,-0.2256,0.04983204864053411,0.11599490793514598,0.5191,0.6069,0.264,0.378
KIAA0319L,ENSG00000142687,-0.3087,0.049817280895540154,0.11599490793514598,0.3146,0.3897,0.164,0.251
ORC4,ENSG00000115947,-0.9346,0.04984755872339477,0.11599490793514598,0.1001,0.1915,0.061,0.131
TUBGCP2,ENSG00000130640,-0.3732,0.04982318755309537,0.11599490793514598,0.2225,0.2882,0.114,0.196
NUFIP2,ENSG00000108256,-0.2343,0.04987341785686581,0.1160025445670333,0.3527,0.4149,0.171,0.265
TYMP,ENSG00000025708,0.4254,0.04989928823768562,0.11601020043675507,0.593,0.4415,0.304,0.282
ERH,ENSG00000100632,-0.3039,0.05001399235799223,0.11618894858540818,0.8896,1.0982,0.45,0.618
TMF1,ENSG00000144747,-0.2593,0.050021400208431856,0.11618894858540818,0.3653,0.4372,0.193,0.288
RAB5A,ENSG00000144566,-0.2782,0.05005622942814769,0.11621730989689238,0.2917,0.3537,0.154,0.241
PNO1,ENSG00000115946,-0.9741,0.05027307102233794,0.11666803925599473,0.0888,0.1745,0.054,0.124
NDUFS1,ENSG00000023228,-0.4022,0.050302092252091736,0.11668268622629677,0.2182,0.2884,0.118,0.198
BAZ2A,ENSG00000076108,-0.3031,0.050360176834709,0.11676470603643269,0.2422,0.2989,0.121,0.205
CXCL1,ENSG00000163739,-0.7924,0.050679898648234384,0.11745300823393245,0.1747,0.3027,0.082,0.152
METAP2,ENSG00000111142,-0.256,0.05080285867188223,0.11768489082783179,0.6826,0.8151,0.361,0.485
NDUFA3,ENSG00000170906,-0.2734,0.050895994256058445,0.11780075699691477,0.9234,1.1161,0.471,0.62
STK16,ENSG00000115661,-0.6444,0.05099830734907923,0.11780075699691477,0.1442,0.2254,0.086,0.158
RAB4B,ENSG00000167578,-0.9186,0.05098023959195165,0.11780075699691477,0.0907,0.1715,0.05,0.121
MBD4,ENSG00000129071,-0.3933,0.05099077846536939,0.11780075699691477,0.1998,0.2625,0.1,0.179
ABCA5,ENSG00000154265,-0.5662,0.051013367909329574,0.11780075699691477,0.143,0.2118,0.068,0.142
EML2,ENSG00000125746,-0.7584,0.050929076722188195,0.11780075699691477,0.1236,0.2091,0.071,0.143
PPP2CA,ENSG00000113575,-0.3018,0.050962929688549034,0.11780075699691477,0.3599,0.4437,0.196,0.292
METTL25B,ENSG00000143303,-0.9809,0.051146061509216266,0.11805411681687024,0.0819,0.1617,0.043,0.114
SREBF1,ENSG00000072310,-0.348,0.05128055681118598,0.11831140588050001,0.2783,0.3543,0.143,0.228
THAP4,ENSG00000176946,-0.499,0.051316875852382746,0.11834205930410348,0.1859,0.2627,0.104,0.18
TRADD,ENSG00000102871,-0.6223,0.051374425038305964,0.11842162218340783,0.1505,0.2318,0.089,0.162
PEX16,ENSG00000121680,-0.7267,0.0514494714378795,0.11854142791382281,0.1064,0.1762,0.054,0.126
MRPL43,ENSG00000055950,-0.2759,0.05157095252077887,0.11876806546470722,0.5068,0.6137,0.282,0.39
RAB5IF,ENSG00000101084,-0.2744,0.05181234593104076,0.11918832629606932,0.4574,0.5532,0.246,0.351
DPY30,ENSG00000162961,-0.2654,0.05182302859973119,0.11918832629606932,0.5262,0.6325,0.286,0.397
CCDC28A,ENSG00000024862,-0.5921,0.05180319082436139,0.11918832629606932,0.1414,0.2132,0.075,0.15
GMPR2,ENSG00000100938,-0.4949,0.05196666019210419,0.1194651901865912,0.1877,0.2645,0.107,0.183
LSM3,ENSG00000170860,-0.2638,0.052049322454057655,0.11960170785731138,0.6333,0.7604,0.332,0.463
LNPEP,ENSG00000113441,-0.7594,0.05208992840694029,0.11964150744517621,0.1194,0.2022,0.068,0.139
PIAS1,ENSG00000033800,-0.2905,0.052284129671934555,0.12003389555603207,0.3061,0.3744,0.154,0.238
GOLT1B,ENSG00000111711,-0.6676,0.05232565805342487,0.1200755833311733,0.1278,0.203,0.071,0.144
ZBED5,ENSG00000236287,-0.7581,0.052374912589006416,0.12013495575103347,0.1179,0.1995,0.068,0.139
PJA2,ENSG00000198961,-0.2939,0.05258467706137405,0.12050850612905435,0.3439,0.4216,0.189,0.276
MBTPS1,ENSG00000140943,-0.3203,0.052576952715668986,0.12050850612905435,0.2705,0.3377,0.143,0.226
RNASEH2B,ENSG00000136104,-0.3633,0.052774994883230085,0.1208546062001035,0.2468,0.3175,0.132,0.214
TRAPPC9,ENSG00000167632,1.1395,0.05278274354087821,0.1208546062001035,0.311,0.1411,0.143,0.08
B4GAT1-DT,ENSG00000255468,-0.8216,0.05288045812210202,0.12102440705183082,0.1049,0.1855,0.054,0.125
ATXN7L3B,ENSG00000253719,-0.4037,0.05294335443048059,0.12111440563838347,0.2161,0.2859,0.118,0.196
RRP9,ENSG00000114767,-0.8023,0.05315423989763308,0.12154271677527313,0.1035,0.1806,0.057,0.129
CCNYL1,ENSG00000163249,-0.4049,0.053249406086625886,0.12170616035279529,0.2008,0.2659,0.1,0.178
ZDHHC3,ENSG00000163812,-0.2517,0.05328063908137354,0.12172339866611705,0.5517,0.6569,0.286,0.401
HES1,ENSG00000114315,-0.3994,0.05331813887270951,0.12175493223465843,0.2383,0.3144,0.121,0.202
TMEM258,ENSG00000134825,-0.2414,0.053509103832260776,0.12213672833858545,1.2868,1.5212,0.621,0.768
UBE2D4,ENSG00000078967,-0.8669,0.053699853479384774,0.12251769412836544,0.1023,0.1866,0.061,0.131
P4HTM,ENSG00000178467,-0.553,0.053761988895808056,0.12260501506731548,0.1655,0.2429,0.093,0.166
HAS3,ENSG00000103044,-1.2651,0.05398585774121791,0.12303043982670295,0.066,0.1587,0.039,0.108
GINM1,ENSG00000055211,-0.3208,0.053998493188483425,0.12303043982670295,0.3036,0.3793,0.168,0.253
ISY1,ENSG00000240682,-0.8677,0.05404431737813713,0.12303043982670295,0.0912,0.1665,0.05,0.12
AMOTL1,ENSG00000166025,-0.6848,0.054026931969843525,0.12303043982670295,0.1261,0.2027,0.064,0.136
JAK1,ENSG00000162434,-0.256,0.054071194920226225,0.12303711226754753,0.8647,1.0326,0.429,0.58
TMCC1,ENSG00000172765,1.0347,0.05417089722216713,0.12315489819800651,0.336,0.1639,0.161,0.101
SRRM1,ENSG00000133226,-0.2739,0.05416218694530308,0.12315489819800651,0.7946,0.9608,0.404,0.557
SLC25A1,ENSG00000100075,-0.3091,0.05428582380944475,0.12336159342455866,0.3576,0.443,0.196,0.286
MINCR,ENSG00000253716,-1.0052,0.054316769793421156,0.12337734889416352,0.0838,0.1683,0.043,0.113
ITGB1,ENSG00000150093,0.1231,0.054398569705548516,0.12350855110345041,0.9296,0.8536,0.461,0.507
IMMT,ENSG00000132305,-0.4667,0.05442638917675071,0.12351713232780263,0.1796,0.2482,0.096,0.172
DDAH1,ENSG00000153904,-0.2511,0.05447649413429499,0.12357625910022414,0.4229,0.5033,0.225,0.322
CAND1,ENSG00000111530,-0.3928,0.054531415137275094,0.12364625374021157,0.2175,0.2856,0.118,0.195
SSRP1,ENSG00000149136,-0.3194,0.054857110191714166,0.12432987744377035,0.2699,0.3368,0.15,0.233
DNAJC1,ENSG00000136770,-0.2371,0.054913952884120744,0.12440383153377971,0.4493,0.5296,0.232,0.335
RNF11,ENSG00000123091,-0.2651,0.054966836607073986,0.12446875561355053,0.3673,0.4414,0.196,0.29
DHX36,ENSG00000174953,-0.2351,0.055152264135850046,0.12483362692951433,0.4194,0.4937,0.218,0.32
GNPTAB,ENSG00000111670,-0.2381,0.05518120884261964,0.12484414400413021,0.357,0.4211,0.179,0.27
RRAGA,ENSG00000155876,-0.3047,0.05552953405195128,0.1255769128340342,0.3563,0.4401,0.2,0.293
SCAMP2,ENSG00000140497,-0.2655,0.055693035884147236,0.1258912531336333,0.3483,0.4187,0.186,0.277
SLC25A24,ENSG00000085491,-0.3669,0.05600658558059172,0.126488719434321,0.2506,0.3232,0.136,0.216
NENF,ENSG00000117691,-0.2525,0.05600495718970345,0.126488719434321,0.5337,0.6358,0.279,0.397
SLC3A2,ENSG00000168003,-0.2573,0.056210445185585795,0.12689335121420905,0.462,0.5522,0.243,0.349
ARF6,ENSG00000165527,-0.2685,0.056266001757302515,0.126962985080817,0.3473,0.4184,0.189,0.279
STX5,ENSG00000162236,-0.3448,0.05648868541303546,0.1274095108218508,0.2096,0.2662,0.107,0.186
PRCC,ENSG00000143294,-0.6866,0.0565740228075377,0.1275459978872877,0.1151,0.1852,0.061,0.132
ATOH8,ENSG00000168874,-0.5523,0.05670058485392249,0.12771924812777455,0.1585,0.2324,0.086,0.158
OSTM1,ENSG00000081087,-0.8522,0.05670058485392249,0.12771924812777455,0.0955,0.1725,0.054,0.123
PLPP5,ENSG00000147535,-0.334,0.05679277789721227,0.12787085575630003,0.304,0.3832,0.168,0.251
ECHDC3,ENSG00000134463,-0.4961,0.05705025929846129,0.1283943198753807,0.1826,0.2576,0.107,0.181
CHMP5,ENSG00000086065,-0.2535,0.05710319584665724,0.12845718925574645,0.4887,0.5827,0.264,0.372
SLC7A2,ENSG00000003989,-0.3354,0.05714292506596116,0.1284903059032422,0.2516,0.3174,0.121,0.2
PURB,ENSG00000146676,-0.5741,0.05719261891965776,0.12854579003027192,0.1471,0.219,0.082,0.154
MIR4458HG,ENSG00000247516,-0.592,0.057273033341220816,0.12867024281031594,0.1676,0.2526,0.096,0.168
SNRNP35,ENSG00000184209,-0.6219,0.05732199118205067,0.12872394698137077,0.135,0.2078,0.071,0.144
SDHAF1,ENSG00000205138,-0.8486,0.057511511427091926,0.12909311739292195,0.0974,0.1755,0.057,0.126
MGAT1,ENSG00000131446,-0.3101,0.05765732968261783,0.1293639126241443,0.3027,0.3753,0.168,0.253
CCT4,ENSG00000115484,-0.2298,0.057691537220448195,0.12938416335166428,0.5184,0.608,0.268,0.386
LARP4,ENSG00000161813,-0.2329,0.057803455162774714,0.12953707472660125,0.3376,0.3967,0.171,0.258
TRIM24,ENSG00000122779,-0.4062,0.05781014253563579,0.12953707472660125,0.2063,0.2734,0.107,0.182
SS18L2,ENSG00000008324,-0.4024,0.05805634991861171,0.13003205138702134,0.2231,0.2949,0.129,0.206
ZNF655,ENSG00000197343,-0.3346,0.058158773104582055,0.13014798615476594,0.2748,0.3466,0.15,0.232
DBP,ENSG00000105516,-1.294,0.05813357316531667,0.13014798615476594,0.0587,0.1441,0.036,0.103
BHLHE40,ENSG00000134107,-0.253,0.058332057935928876,0.13038613217907263,0.5459,0.6506,0.279,0.387
EP300,ENSG00000100393,-0.3584,0.05833121571258247,0.13038613217907263,0.232,0.2975,0.118,0.195
TNKS,ENSG00000173273,1.1042,0.05834132305949553,0.13038613217907263,0.3276,0.1523,0.154,0.095
TIFA,ENSG00000145365,-0.6932,0.05860885277493212,0.13092708067721795,0.1351,0.2186,0.079,0.148
KIF3A,ENSG00000131437,-0.9174,0.058646066632174934,0.13095327699092343,0.0942,0.178,0.054,0.122
PSIP1,ENSG00000164985,-0.4847,0.05871462527209569,0.13104941122850897,0.1694,0.2371,0.089,0.163
CSNK2B,ENSG00000204435,-0.244,0.05879681391649695,0.1311758705614248,0.5864,0.6945,0.304,0.43
C5orf24,ENSG00000181904,-0.2925,0.059072033647621244,0.1317326861464748,0.3335,0.4085,0.186,0.272
ANKRD39,ENSG00000213337,-0.9376,0.05928171023317415,0.132085614561166,0.0813,0.1558,0.043,0.111
GPC5,ENSG00000179399,1.4977,0.05928000305843778,0.132085614561166,0.2956,0.1046,0.111,0.047
CALM1,ENSG00000198668,-0.2659,0.0593500306863185,0.13218051914447526,1.2783,1.5371,0.607,0.767
ARAP2,ENSG00000047365,0.8514,0.059442366928609824,0.13232861595996093,0.384,0.2128,0.186,0.133
COASY,ENSG00000068120,-0.4146,0.0594680370283281,0.13232861595996093,0.1914,0.2552,0.1,0.176
